r,l,t
94.452096,69,2901.526334
89.930262,141,2903.303872
95.018273,71,2906.825253
93.921252,66,2908.639591
-44.578019,1000,2910.798599
94.048754,66,2935.666335
93.579245,69,2937.352221
94.633486,68,2939.099829
94.41696,78,2940.81689
94.112972,67,2942.787268
93.920709,66,2944.47079
93.336331,139,2946.181025
93.651908,69,2949.635256
94.667182,80,2951.402305
89.97807,147,2953.465539
94.563671,75,2957.153294
93.943628,66,2959.042331
94.389014,68,2960.710284
94.007452,71,2962.421469
94.65259,70,2964.217933
93.58739,70,2965.990911
93.089342,137,2967.789402
93.869302,65,2971.172913
95.348935,75,2972.812918
94.747261,70,2974.712441
93.662174,66,2976.466334
94.49078,68,2978.137725
91.662746,154,2979.890557
93.729739,66,2983.752829
94.041869,69,2985.409205
89.989166,128,2987.184897
93.597854,69,2990.381811
94.116067,82,2992.14199
94.672116,77,2994.204713
93.678949,68,2996.160416
91.931041,143,2997.914367
94.473865,69,3001.48818
93.879847,71,3003.244323
94.127223,68,3005.041527
95.18607,76,3006.759958
94.174166,67,3008.667926
89.488939,205,3010.419287
94.376982,87,3015.508992
94.318748,68,3017.712733
93.656343,66,3019.437036
90.911929,149,3021.156655
94.431906,70,3024.90845
94.356291,67,3026.681099
94.128401,68,3028.363601
93.842496,66,3030.051635
93.99338,67,3031.704642
94.334347,71,3033.399902
93.878452,67,3035.181444
94.408393,68,3036.883163
94.443019,68,3038.597762
89.053591,148,3040.355727
94.382077,70,3044.050653
60.166539,835,3046.236034
94.350527,68,3066.853051
93.836092,68,3068.572172
94.219819,78,3070.291195
93.857258,76,3072.26526
93.79831,65,3074.184999
94.883528,92,3075.859807
93.707913,65,3078.199566
91.906191,141,3079.889386
94.41896,69,3083.422062
94.692599,74,3085.173535
94.192579,73,3087.047417
93.854126,67,3088.882379
92.799894,137,3090.5853
95.38585,78,3094.000309
93.906183,70,3095.95932
94.987696,72,3097.709907
94.361599,73,3099.543405
94.81118,74,3101.415113
93.969726,66,3103.306205
93.585703,67,3105.005054
94.24474,67,3106.718734
93.494435,68,3108.434656
95.029105,71,3110.194229
92.623372,135,3112.051573
93.797006,66,3115.473234
93.738211,66,3117.168701
93.94625,71,3118.829554
93.983159,71,3120.628736
93.994177,66,3122.455445
94.236717,76,3124.16406
94.128628,73,3126.121691
94.907738,79,3127.999212
86.656602,291,3130.163386
93.798618,66,3137.438512
93.88895,67,3139.113858
93.813716,66,3140.827589
93.884996,72,3142.502113
57.648756,820,3144.749624
93.90166,68,3165.174717
93.682302,67,3166.921263
93.430453,90,3168.666203
93.581964,69,3170.993498
94.457457,68,3172.775071
94.782359,74,3174.525991
94.131478,69,3176.439188
93.880368,66,3178.238191
93.877881,75,3179.950447
94.860661,80,3181.893848
93.624924,69,3183.934896
93.76258,66,3185.691593
93.871314,67,3187.361665
94.041629,73,3189.071547
93.623604,68,3190.932211
92.907572,144,3192.722286
81.975075,367,3196.57792
93.920443,66,3205.80855
93.832743,67,3207.481272
93.858651,70,3209.175349
94.213402,69,3210.928518
93.742228,68,3212.674822
94.330633,71,3214.395266
94.217155,70,3216.191759
93.774298,68,3217.960809
94.778416,90,3219.679637
93.918454,67,3221.951031
93.965255,67,3223.656062
93.851288,74,3225.346277
93.74266,69,3227.234246
94.159532,67,3228.983982
93.553685,68,3230.683976
94.038951,70,3232.406123
93.865982,80,3234.17949
93.775405,66,3236.209183
92.446626,150,3237.930569
94.495289,98,3241.696914
93.814738,65,3244.189328
93.753129,66,3245.850196
94.296122,70,3247.560058
93.872979,66,3249.387619
93.881936,70,3251.113176
94.302174,77,3252.90737
93.828996,67,3254.834743
93.953031,97,3256.554094
93.70255,66,3259.012815
94.095034,67,3260.678795
93.987248,68,3262.364503
94.8407,68,3264.079739
91.457238,142,3265.85739
94.964278,72,3269.38478
93.745013,69,3271.19449
93.812517,69,3272.936242
93.622437,67,3274.66527
94.503011,68,3276.373047
94.702489,69,3278.091569
93.800104,67,3279.84898
93.97041,66,3281.585565
93.83569,66,3283.295478
94.316773,68,3284.968117
94.567247,70,3286.702095
94.474771,86,3288.481297
94.006753,72,3290.633715
94.698078,71,3292.446091
94.993652,72,3294.22495
94.172238,70,3296.04697
89.307726,207,3297.892488
93.728403,68,3303.036717
94.743444,71,3304.797295
94.657504,71,3306.638149
94.874284,72,3308.463427
93.847561,66,3310.313564
94.544609,83,3312.029532
93.990989,70,3314.16659
93.961105,73,3315.972067
94.246441,69,3317.845822
90.495272,131,3319.640249
94.530831,74,3322.981481
93.910036,68,3324.867435
94.485831,75,3326.615759
94.285292,70,3328.497478
90.136216,150,3330.310508
93.536958,68,3334.058248
95.070943,78,3335.772654
93.642306,66,3337.738163
93.753031,65,3339.410192
93.788764,66,3341.080346
93.8436,93,3342.772486
94.268727,75,3345.114775
94.083412,69,3347.015453
94.722077,72,3348.771724
94.783412,71,3350.586298
93.731887,68,3352.377988
94.034355,68,3354.087079
94.064103,67,3355.806378
93.498321,69,3357.512467
93.68468,67,3359.271983
94.098333,66,3360.976239
93.807619,66,3362.648875
94.123464,68,3364.328606
81.164307,424,3366.254517
93.443918,68,3376.866235
94.293417,67,3378.614608
94.239325,78,3380.323508
93.808752,69,3382.317365
94.310756,83,3384.090665
94.937887,78,3386.193875
94.219928,67,3388.185365
94.422825,69,3389.874698
94.2519,68,3391.618131
93.924736,73,3393.343018
92.928239,140,3395.207245
93.479246,68,3398.709983
83.895288,377,3400.603503
94.021094,72,3410.036228
93.962868,67,3411.848722
94.755312,70,3413.524085
93.766867,68,3415.28287
93.946844,67,3417.013808
92.420739,147,3418.750487
94.617141,72,3422.398975
90.514886,161,3424.272453
93.860916,67,3428.268851
93.785364,65,3429.953565
94.254322,71,3431.614262
94.017806,67,3433.429112
93.759988,81,3435.142114
93.898504,66,3437.203909
93.994022,66,3438.913201
93.835069,66,3440.610086
95.169331,72,3442.334363
94.787572,71,3444.208104
94.082462,67,3446.017852
93.700961,70,3447.70688
93.858724,66,3449.459483
93.893415,69,3451.130842
94.139946,68,3452.864529
78.974232,445,3454.782332
93.549166,68,3465.842008
94.534767,92,3467.585474
93.715617,70,3469.883556
93.81823,91,3471.672957
94.41955,69,3473.951531
93.876869,66,3475.686047
94.23347,69,3477.339743
94.020612,70,3479.075862
93.98927,66,3480.832976
93.914351,67,3482.494251
95.228461,77,3484.205187
93.764674,66,3486.184946
93.738537,68,3487.854604
95.300175,80,3489.595052
93.915097,71,3491.620817
93.821298,69,3493.418638
94.037824,68,3495.167604
94.794488,73,3496.941139
94.076956,66,3498.817183
